,symbol,timestamp,type,strike_price,expiration,bid_price,bid_amount,ask_price,ask_amount,mark_price,mark_iv,underlying_price,delta,theta,datetime,expiration_datetime,days_to_expiration
126090,ETH-24APR20-280-C,1583021654300000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.061929,90.4,224.72,0.32408000000000003,-0.25931,2020-03-01 00:14:14.300,2020-04-24 08:00:00,54 days 07:45:45.700000
126115,ETH-24APR20-200-P,1583021654300000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.07937899999999999,87.74,224.72,-0.3038,-0.2448,2020-03-01 00:14:14.300,2020-04-24 08:00:00,54 days 07:45:45.700000
126070,ETH-24APR20-240-C,1583021654301000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.107576,87.76,224.72,0.49,-0.27926,2020-03-01 00:14:14.301,2020-04-24 08:00:00,54 days 07:45:45.699000
126229,ETH-24APR20-300-C,1583021655307000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045723,90.47,224.72,0.25676,-0.23264,2020-03-01 00:14:15.307,2020-04-24 08:00:00,54 days 07:45:44.693000
126222,ETH-24APR20-220-P,1583021655307000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.12238299999999999,87.5,224.72,-0.40842,-0.27115,2020-03-01 00:14:15.307,2020-04-24 08:00:00,54 days 07:45:44.693000
126218,ETH-24APR20-260-C,1583021655307000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079652,87.82,224.72,0.39702,-0.27018000000000003,2020-03-01 00:14:15.307,2020-04-24 08:00:00,54 days 07:45:44.693000
126658,ETH-24APR20-200-P,1583021659335000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.07947699999999999,87.74,224.66,-0.30408,-0.24481999999999998,2020-03-01 00:14:19.335,2020-04-24 08:00:00,54 days 07:45:40.665000
126676,ETH-24APR20-240-C,1583021659335000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.107499,87.77,224.66,0.48971000000000003,-0.27923000000000003,2020-03-01 00:14:19.335,2020-04-24 08:00:00,54 days 07:45:40.665000
126713,ETH-24APR20-280-C,1583021659335000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.06188099999999999,90.41,224.66,0.32386,-0.25921,2020-03-01 00:14:19.335,2020-04-24 08:00:00,54 days 07:45:40.665000
126829,ETH-24APR20-220-P,1583021660342000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.122529,87.5,224.66,-0.40871999999999997,-0.27114,2020-03-01 00:14:20.342,2020-04-24 08:00:00,54 days 07:45:39.658000
126842,ETH-24APR20-260-C,1583021660342000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079585,87.83,224.66,0.39675,-0.2701,2020-03-01 00:14:20.342,2020-04-24 08:00:00,54 days 07:45:39.658000
126851,ETH-24APR20-300-C,1583021660342000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045681,90.48,224.66,0.25656,-0.23251,2020-03-01 00:14:20.342,2020-04-24 08:00:00,54 days 07:45:39.658000
127277,ETH-24APR20-240-C,1583021664370000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.107498,87.78,224.65,0.48968,-0.27925,2020-03-01 00:14:24.370,2020-04-24 08:00:00,54 days 07:45:35.630000
127263,ETH-24APR20-200-P,1583021664371000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.079489,87.73,224.65,-0.30412,-0.24481999999999998,2020-03-01 00:14:24.371,2020-04-24 08:00:00,54 days 07:45:35.629000
127293,ETH-24APR20-280-C,1583021664371000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.06188300000000001,90.42,224.65,0.32384,-0.25922,2020-03-01 00:14:24.371,2020-04-24 08:00:00,54 days 07:45:35.629000
127387,ETH-24APR20-220-P,1583021665377000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.122551,87.5,224.65,-0.40876999999999997,-0.27113000000000004,2020-03-01 00:14:25.377,2020-04-24 08:00:00,54 days 07:45:34.623000
127451,ETH-24APR20-260-C,1583021665377000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079584,87.84,224.65,0.39671999999999996,-0.27011,2020-03-01 00:14:25.377,2020-04-24 08:00:00,54 days 07:45:34.623000
127453,ETH-24APR20-300-C,1583021665377000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045682,90.49,224.65,0.25655,-0.23251,2020-03-01 00:14:25.377,2020-04-24 08:00:00,54 days 07:45:34.623000
127874,ETH-24APR20-200-P,1583021669405000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.079512,87.72,224.62,-0.30423,-0.24479,2020-03-01 00:14:29.405,2020-04-24 08:00:00,54 days 07:45:30.595000
127888,ETH-24APR20-280-C,1583021669407000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.061877999999999996,90.44,224.62,0.32378,-0.25922,2020-03-01 00:14:29.407,2020-04-24 08:00:00,54 days 07:45:30.593000
127872,ETH-24APR20-240-C,1583021669407000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.10748800000000001,87.8,224.62,0.48958,-0.27929,2020-03-01 00:14:29.407,2020-04-24 08:00:00,54 days 07:45:30.593000
128004,ETH-24APR20-300-C,1583021670412000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045656,90.5,224.61,0.25642,-0.23244,2020-03-01 00:14:30.412,2020-04-24 08:00:00,54 days 07:45:29.588000
128025,ETH-24APR20-220-P,1583021670412000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.12266500000000001,87.51,224.61,-0.40896,-0.27116,2020-03-01 00:14:30.412,2020-04-24 08:00:00,54 days 07:45:29.588000
128040,ETH-24APR20-260-C,1583021670412000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079542,87.85,224.61,0.39654,-0.27005,2020-03-01 00:14:30.412,2020-04-24 08:00:00,54 days 07:45:29.588000
128490,ETH-24APR20-200-P,1583021676035000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.07959400000000001,87.8,224.64,-0.30422,-0.24502,2020-03-01 00:14:36.035,2020-04-24 08:00:00,54 days 07:45:23.965000
128491,ETH-24APR20-280-C,1583021676035000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.061844,90.41,224.64,0.32373,-0.25911999999999996,2020-03-01 00:14:36.035,2020-04-24 08:00:00,54 days 07:45:23.965000
128492,ETH-24APR20-240-C,1583021676035000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.10743299999999999,87.75,224.64,0.48956000000000005,-0.27915,2020-03-01 00:14:36.035,2020-04-24 08:00:00,54 days 07:45:23.965000
128668,ETH-24APR20-220-P,1583021676454000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.12271099999999999,87.59,224.64,-0.40879,-0.2714,2020-03-01 00:14:36.454,2020-04-24 08:00:00,54 days 07:45:23.546000
128650,ETH-24APR20-260-C,1583021676454000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079527,87.81,224.64,0.39659,-0.26999,2020-03-01 00:14:36.454,2020-04-24 08:00:00,54 days 07:45:23.546000
128673,ETH-24APR20-300-C,1583021676454000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045647,90.47,224.64,0.25643,-0.2324,2020-03-01 00:14:36.454,2020-04-24 08:00:00,54 days 07:45:23.546000
129110,ETH-24APR20-280-C,1583021682034000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.06186799999999999,90.41,224.65,0.32381,-0.25918,2020-03-01 00:14:42.034,2020-04-24 08:00:00,54 days 07:45:17.966000
129112,ETH-24APR20-200-P,1583021682034000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.079591,87.81,224.65,-0.30418,-0.24505,2020-03-01 00:14:42.034,2020-04-24 08:00:00,54 days 07:45:17.966000
129123,ETH-24APR20-240-C,1583021682036000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.10746199999999999,87.76,224.65,0.48963,-0.27919,2020-03-01 00:14:42.036,2020-04-24 08:00:00,54 days 07:45:17.964000
129257,ETH-24APR20-260-C,1583021682580000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.07955,87.82,224.65,0.39665,-0.27003,2020-03-01 00:14:42.580,2020-04-24 08:00:00,54 days 07:45:17.420000
129262,ETH-24APR20-300-C,1583021682580000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045665,90.48,224.65,0.2565,-0.23246,2020-03-01 00:14:42.580,2020-04-24 08:00:00,54 days 07:45:17.420000
129445,ETH-24APR20-220-P,1583021683733000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.122715,87.61,224.65,-0.40873000000000004,-0.27146,2020-03-01 00:14:43.733,2020-04-24 08:00:00,54 days 07:45:16.267000
129724,ETH-24APR20-280-C,1583021688034000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.06191,90.44,224.66,0.32392,-0.2593,2020-03-01 00:14:48.034,2020-04-24 08:00:00,54 days 07:45:11.966000
129714,ETH-24APR20-200-P,1583021688034000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.079558,87.8,224.66,-0.30412,-0.24500999999999998,2020-03-01 00:14:48.034,2020-04-24 08:00:00,54 days 07:45:11.966000
129732,ETH-24APR20-240-C,1583021688036000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.107517,87.79,224.66,0.48973,-0.27928000000000003,2020-03-01 00:14:48.036,2020-04-24 08:00:00,54 days 07:45:11.964000
130015,ETH-24APR20-300-C,1583021688538000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045696,90.49,224.66,0.2566,-0.23256999999999997,2020-03-01 00:14:48.538,2020-04-24 08:00:00,54 days 07:45:11.462000
130025,ETH-24APR20-260-C,1583021688538000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.07959400000000001,87.84,224.66,0.39676,-0.27011999999999997,2020-03-01 00:14:48.538,2020-04-24 08:00:00,54 days 07:45:11.462000
130206,ETH-24APR20-220-P,1583021689546000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.122678,87.6,224.66,-0.40868000000000004,-0.27144,2020-03-01 00:14:49.546,2020-04-24 08:00:00,54 days 07:45:10.454000
130439,ETH-24APR20-200-P,1583021694032000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.079547,87.77,224.64,-0.30416,-0.24494000000000002,2020-03-01 00:14:54.032,2020-04-24 08:00:00,54 days 07:45:05.968000
130448,ETH-24APR20-280-C,1583021694034000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.061926999999999996,90.46,224.64,0.32393,-0.25935,2020-03-01 00:14:54.034,2020-04-24 08:00:00,54 days 07:45:05.966000
130452,ETH-24APR20-240-C,1583021694036000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.10753900000000001,87.81,224.64,0.4897,-0.27935,2020-03-01 00:14:54.036,2020-04-24 08:00:00,54 days 07:45:05.964000
130766,ETH-24APR20-300-C,1583021694580000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045709,90.51,224.64,0.25661999999999996,-0.23260999999999998,2020-03-01 00:14:54.580,2020-04-24 08:00:00,54 days 07:45:05.420000
130772,ETH-24APR20-220-P,1583021694580000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.12266700000000001,87.57,224.64,-0.40876,-0.27135,2020-03-01 00:14:54.580,2020-04-24 08:00:00,54 days 07:45:05.420000
130776,ETH-24APR20-260-C,1583021694580000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.07961,87.86,224.64,0.39675,-0.27018000000000003,2020-03-01 00:14:54.580,2020-04-24 08:00:00,54 days 07:45:05.420000
131301,ETH-24APR20-240-C,1583021699615000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.107609,87.81,224.69,0.48993000000000003,-0.2794,2020-03-01 00:14:59.615,2020-04-24 08:00:00,54 days 07:45:00.385000
131314,ETH-24APR20-280-C,1583021699615000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.061978,90.46,224.69,0.32414,-0.25947,2020-03-01 00:14:59.615,2020-04-24 08:00:00,54 days 07:45:00.385000
131239,ETH-24APR20-300-C,1583021699615000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045748000000000004,90.51,224.69,0.25679,-0.23274,2020-03-01 00:14:59.615,2020-04-24 08:00:00,54 days 07:45:00.385000
131247,ETH-24APR20-200-P,1583021699616000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.07949400000000001,87.79,224.69,-0.30398000000000003,-0.24495999999999998,2020-03-01 00:14:59.616,2020-04-24 08:00:00,54 days 07:45:00.384000
131230,ETH-24APR20-260-C,1583021699616000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079667,87.86,224.69,0.39696,-0.27026,2020-03-01 00:14:59.616,2020-04-24 08:00:00,54 days 07:45:00.384000
131380,ETH-24APR20-220-P,1583021699616000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.122603,87.59,224.69,-0.40853,-0.27144,2020-03-01 00:14:59.616,2020-04-24 08:00:00,54 days 07:45:00.384000
131503,ETH-24APR20-220-P,1583021704733000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.12262999999999999,87.63,224.7,-0.40846,-0.27155,2020-03-01 00:15:04.733,2020-04-24 08:00:00,54 days 07:44:55.267000
131993,ETH-24APR20-280-C,1583021705657000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.061974,90.45,224.7,0.32414,-0.25945,2020-03-01 00:15:05.657,2020-04-24 08:00:00,54 days 07:44:54.343000
131844,ETH-24APR20-200-P,1583021705657000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.079511,87.81,224.7,-0.30395,-0.24503000000000003,2020-03-01 00:15:05.657,2020-04-24 08:00:00,54 days 07:44:54.343000
131927,ETH-24APR20-240-C,1583021705657000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.1076,87.79,224.7,0.48995,-0.27936,2020-03-01 00:15:05.657,2020-04-24 08:00:00,54 days 07:44:54.343000
131834,ETH-24APR20-300-C,1583021705657000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045744,90.5,224.7,0.25679,-0.23271999999999998,2020-03-01 00:15:05.657,2020-04-24 08:00:00,54 days 07:44:54.343000
131838,ETH-24APR20-260-C,1583021705657000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079658,87.84,224.7,0.39697,-0.27023,2020-03-01 00:15:05.657,2020-04-24 08:00:00,54 days 07:44:54.343000
132347,ETH-24APR20-220-P,1583021710732000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.122804,87.61,224.61,-0.4089,-0.27147,2020-03-01 00:15:10.732,2020-04-24 08:00:00,54 days 07:44:49.268000
132436,ETH-24APR20-280-C,1583021712035000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.061908000000000005,90.47,224.61,0.32383,-0.25932,2020-03-01 00:15:12.035,2020-04-24 08:00:00,54 days 07:44:47.965000
132437,ETH-24APR20-240-C,1583021712035000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.107499,87.82,224.61,0.48956000000000005,-0.27934000000000003,2020-03-01 00:15:12.035,2020-04-24 08:00:00,54 days 07:44:47.965000
132438,ETH-24APR20-200-P,1583021712035000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.07962999999999999,87.79,224.61,-0.30432,-0.24503000000000003,2020-03-01 00:15:12.035,2020-04-24 08:00:00,54 days 07:44:47.965000
132575,ETH-24APR20-300-C,1583021712580000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045689,90.52,224.61,0.25651999999999997,-0.23255,2020-03-01 00:15:12.580,2020-04-24 08:00:00,54 days 07:44:47.420000
132578,ETH-24APR20-260-C,1583021712580000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079573,87.86,224.61,0.39661,-0.27013000000000004,2020-03-01 00:15:12.580,2020-04-24 08:00:00,54 days 07:44:47.420000
132959,ETH-24APR20-220-P,1583021716733000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.12284,87.64,224.61,-0.40889000000000003,-0.27154,2020-03-01 00:15:16.733,2020-04-24 08:00:00,54 days 07:44:43.267000
133123,ETH-24APR20-260-C,1583021717742000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079566,87.87,224.61,0.39658000000000004,-0.27011999999999997,2020-03-01 00:15:17.742,2020-04-24 08:00:00,54 days 07:44:42.258000
133161,ETH-24APR20-280-C,1583021717742000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.061907000000000004,90.48,224.61,0.32382,-0.25932,2020-03-01 00:15:17.742,2020-04-24 08:00:00,54 days 07:44:42.258000
133087,ETH-24APR20-200-P,1583021717742000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.079661,87.81,224.61,-0.30435999999999996,-0.24506999999999998,2020-03-01 00:15:17.742,2020-04-24 08:00:00,54 days 07:44:42.258000
133138,ETH-24APR20-240-C,1583021717743000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.107492,87.82,224.61,0.48953,-0.27934000000000003,2020-03-01 00:15:17.743,2020-04-24 08:00:00,54 days 07:44:42.257000
133172,ETH-24APR20-300-C,1583021717743000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045686000000000004,90.52,224.61,0.2565,-0.23254,2020-03-01 00:15:17.743,2020-04-24 08:00:00,54 days 07:44:42.257000
133698,ETH-24APR20-220-P,1583021721770000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.12288199999999999,87.72,224.65,-0.40865999999999997,-0.27181,2020-03-01 00:15:21.770,2020-04-24 08:00:00,54 days 07:44:38.230000
133895,ETH-24APR20-280-C,1583021722777000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.061903999999999994,90.44,224.65,0.32389,-0.25928,2020-03-01 00:15:22.777,2020-04-24 08:00:00,54 days 07:44:37.223000
133923,ETH-24APR20-260-C,1583021722777000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.07956,87.82,224.65,0.39668000000000003,-0.27005,2020-03-01 00:15:22.777,2020-04-24 08:00:00,54 days 07:44:37.223000
133925,ETH-24APR20-240-C,1583021722777000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.10748599999999998,87.77,224.65,0.48967,-0.27923000000000003,2020-03-01 00:15:22.777,2020-04-24 08:00:00,54 days 07:44:37.223000
133932,ETH-24APR20-300-C,1583021722777000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045683,90.49,224.65,0.25655,-0.23251999999999998,2020-03-01 00:15:22.777,2020-04-24 08:00:00,54 days 07:44:37.223000
133806,ETH-24APR20-200-P,1583021722778000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.07968,87.88,224.65,-0.30421,-0.24525999999999998,2020-03-01 00:15:22.778,2020-04-24 08:00:00,54 days 07:44:37.222000
134318,ETH-24APR20-220-P,1583021726805000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.12279100000000001,87.74,224.7,-0.40838,-0.2719,2020-03-01 00:15:26.805,2020-04-24 08:00:00,54 days 07:44:33.195000
134403,ETH-24APR20-240-C,1583021728377000,call,240.0,1587715200000000,0.0985,31.0,0.11699999999999999,150.0,0.107654,87.77,224.7,0.48993000000000003,-0.27926999999999996,2020-03-01 00:15:28.377,2020-04-24 08:00:00,54 days 07:44:31.623000
134404,ETH-24APR20-240-C,1583021728384000,call,240.0,1587715200000000,0.099,150.0,0.11699999999999999,150.0,0.107654,87.77,224.7,0.48993000000000003,-0.27926999999999996,2020-03-01 00:15:28.384,2020-04-24 08:00:00,54 days 07:44:31.616000
134407,ETH-24APR20-240-C,1583021728444000,call,240.0,1587715200000000,0.0995,31.0,0.11699999999999999,150.0,0.107654,87.77,224.7,0.48993000000000003,-0.27926999999999996,2020-03-01 00:15:28.444,2020-04-24 08:00:00,54 days 07:44:31.556000
134608,ETH-24APR20-260-C,1583021728819000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079698,87.86,224.71,0.39708000000000004,-0.27031,2020-03-01 00:15:28.819,2020-04-24 08:00:00,54 days 07:44:31.181000
134597,ETH-24APR20-280-C,1583021728819000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.062022,90.47,224.71,0.32428,-0.25958000000000003,2020-03-01 00:15:28.819,2020-04-24 08:00:00,54 days 07:44:31.181000
134552,ETH-24APR20-200-P,1583021728819000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.079525,87.84,224.71,-0.3039,-0.24511,2020-03-01 00:15:28.819,2020-04-24 08:00:00,54 days 07:44:31.181000
134544,ETH-24APR20-300-C,1583021728820000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045777,90.52,224.71,0.25690999999999997,-0.23283,2020-03-01 00:15:28.820,2020-04-24 08:00:00,54 days 07:44:31.180000
134981,ETH-24APR20-220-P,1583021732847000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.122662,87.69,224.72,-0.40831,-0.27174,2020-03-01 00:15:32.847,2020-04-24 08:00:00,54 days 07:44:27.153000
135147,ETH-24APR20-200-P,1583021734861000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.079497,87.81,224.71,-0.3039,-0.24504,2020-03-01 00:15:34.861,2020-04-24 08:00:00,54 days 07:44:25.139000
135212,ETH-24APR20-280-C,1583021734861000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.062049,90.49,224.71,0.32434,-0.25966,2020-03-01 00:15:34.861,2020-04-24 08:00:00,54 days 07:44:25.139000
135225,ETH-24APR20-240-C,1583021734861000,call,240.0,1587715200000000,0.0995,31.0,0.11699999999999999,150.0,0.107708,87.85,224.71,0.4901,-0.27957,2020-03-01 00:15:34.861,2020-04-24 08:00:00,54 days 07:44:25.139000
135244,ETH-24APR20-260-C,1583021734861000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079743,87.89,224.71,0.39715,-0.27042,2020-03-01 00:15:34.861,2020-04-24 08:00:00,54 days 07:44:25.139000
135269,ETH-24APR20-300-C,1583021734861000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045795999999999996,90.54,224.71,0.25695999999999997,-0.2329,2020-03-01 00:15:34.861,2020-04-24 08:00:00,54 days 07:44:25.139000
135773,ETH-24APR20-280-C,1583021739896000,call,280.0,1587715200000000,0.0545,37.0,0.07,150.0,0.062035,90.43,224.77,0.32443,-0.25958000000000003,2020-03-01 00:15:39.896,2020-04-24 08:00:00,54 days 07:44:20.104000
135786,ETH-24APR20-200-P,1583021739896000,put,200.0,1587715200000000,0.0705,31.0,0.087,150.0,0.079523,87.92,224.77,-0.30367,-0.24531,2020-03-01 00:15:39.896,2020-04-24 08:00:00,54 days 07:44:20.104000
135794,ETH-24APR20-300-C,1583021739896000,call,300.0,1587715200000000,0.032,40.0,0.057999999999999996,40.0,0.045784,90.48,224.77,0.25701999999999997,-0.23284000000000002,2020-03-01 00:15:39.896,2020-04-24 08:00:00,54 days 07:44:20.104000
135800,ETH-24APR20-260-C,1583021739896000,call,260.0,1587715200000000,0.055,34.0,0.094,34.0,0.079733,87.82,224.77,0.3973,-0.27032,2020-03-01 00:15:39.896,2020-04-24 08:00:00,54 days 07:44:20.104000
135814,ETH-24APR20-220-P,1583021739896000,put,220.0,1587715200000000,0.1105,25.0,0.136,25.0,0.12268499999999999,87.79,224.77,-0.408,-0.27205,2020-03-01 00:15:39.896,2020-04-24 08:00:00,54 days 07:44:20.104000
135832,ETH-24APR20-240-C,1583021739897000,call,240.0,1587715200000000,0.0995,31.0,0.11699999999999999,150.0,0.107695,87.77,224.77,0.49031,-0.2794,2020-03-01 00:15:39.897,2020-04-24 08:00:00,54 days 07:44:20.103000
